group_id,typology,txn_count,total_amount,unique_accounts
CHARITY_01028,Charity Abuse,19,261466.01,10
CHARITY_03140,Charity Abuse,17,261329.56,9
CHARITY_01620,Charity Abuse,14,261277.52,5
CHARITY_01474,Charity Abuse,13,261277.41,6
TPWEB_00842,Third-Party Payment Web,3,261216.65000000002,2
CHARITY_01130,Charity Abuse,13,261202.8,8
FUNNEL_00229,Funnel Account Network; Third-Party Payment Web,11,260994.07,11
TPWEB_01300,Funnel Account Network; Third-Party Payment Web,11,260994.07,11
TPWEB_01220,Charity Abuse; Third-Party Payment Web,4,260986.47,4
FUNNEL_00248,Funnel Account Network,2,260869.18,2
CHARITY_01838,Charity Abuse,15,260522.78,7
HAWALA_01950,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01949,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01948,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01947,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01944,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01938,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01939,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01943,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01941,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01946,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01942,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01945,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01940,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01935,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01937,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
HAWALA_01936,Charity Abuse; Underground Banking (Hawala),1,260411.97,1
TPWEB_00373,Third-Party Payment Web,7,260047.07,3
CHARITY_02011,Charity Abuse,14,259685.22,10
TPWEB_01076,Charity Abuse; Third-Party Payment Web,8,259555.21999999997,8
CHARITY_02617,Charity Abuse,8,259480.91,3
HRCORR_00457,High-Risk Corridor Transfer,2,259346.59000000003,1
HAWALA_02014,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02010,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02013,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02012,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02011,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02008,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02007,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
HAWALA_02009,Charity Abuse; Underground Banking (Hawala),1,259291.03,1
CHARITY_01812,Charity Abuse,18,259247.15,10
TPWEB_01056,Third-Party Payment Web,8,259209.03,7
FUNNEL_00108,Funnel Account Network; Third-Party Payment Web,9,259052.11,9
PASS_00680,Charity Abuse; Pass-Through Transit Hub,1,259047.83,1
CHARITY_03145,Charity Abuse; Pass-Through Transit Hub,1,259047.83,1
CHARITY_02320,Charity Abuse,16,258903.86,6
CHARITY_01908,Charity Abuse,12,258835.3,7
CHARITY_00102,Charity Abuse,19,258807.86,14
TPWEB_00294,Third-Party Payment Web,5,258694.04,4
TPWEB_01542,Charity Abuse; Funnel Account Network; Third-Party Payment Web,11,258692.98,11
HRCORR_00244,Charity Abuse; High-Risk Corridor Transfer,1,258572.3,1
CHARITY_00862,Charity Abuse; High-Risk Corridor Transfer,1,258572.3,1
CHARITY_02403,Charity Abuse,14,258422.77,8
CHARITY_01552,Charity Abuse,16,258366.61,7
CHARITY_00320,Charity Abuse,12,258117.07,7
CHARITY_01813,Charity Abuse,17,258020.02,9
TPWEB_00671,Third-Party Payment Web,4,258008.95,4
TPWEB_00904,Funnel Account Network; Third-Party Payment Web,13,257980.76,12
CHARITY_03040,Charity Abuse,15,257966.81,9
TPWEB_01173,Third-Party Payment Web,6,257892.51,6
CHARITY_01653,Charity Abuse,10,257715.59,7
TPWEB_00429,Third-Party Payment Web,5,257496.66999999998,2
CHARITY_02541,Charity Abuse,18,257467.23,10
TPWEB_00735,Third-Party Payment Web,5,257365.86,3
CHARITY_00048,Charity Abuse,20,257304.3,10
FUNNEL_00193,Funnel Account Network; Third-Party Payment Web,11,257221.95,11
FUNNEL_00052,Charity Abuse; Funnel Account Network; Third-Party Payment Web,8,257148.15,8
TPWEB_00123,Charity Abuse; Third-Party Payment Web,6,256836.76,6
TPWEB_00982,Third-Party Payment Web,4,256826.43,4
CHARITY_00319,Charity Abuse; Third-Party Payment Web,5,256806.33,4
CHARITY_01465,Charity Abuse,19,256798.43,11
CHARITY_02469,Charity Abuse,17,256609.41,9
FUNNEL_00002,Funnel Account Network,6,256508.62,6
CHARITY_00371,Charity Abuse,16,256492.55,7
CHARITY_00343,Charity Abuse,15,256376.99,14
CHARITY_02279,Charity Abuse,11,256357.38999999998,10
MULE_00023,Money Mule Network,2,256292.44,2
FUNNEL_00215,Funnel Account Network; Third-Party Payment Web,8,256130.69,7
TPWEB_01241,Funnel Account Network; Third-Party Payment Web,8,256130.69,7
TPWEB_00007,Third-Party Payment Web,7,256081.40000000002,5
CHARITY_02274,Charity Abuse,17,256015.78999999998,10
CHARITY_01710,Charity Abuse,15,255881.91999999998,13
CHARITY_01889,Charity Abuse,21,255841.74,10
CHARITY_00180,Charity Abuse; Funnel Account Network; Third-Party Payment Web,10,255780.9,10
FUNNEL_00015,Charity Abuse; Funnel Account Network; Third-Party Payment Web,10,255780.9,10
TPWEB_00596,Third-Party Payment Web,13,255619.44,13
FUNNEL_00159,Funnel Account Network,3,255493.45,3
TPWEB_00069,Third-Party Payment Web,4,255445.18000000002,4
TPWEB_01514,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,255435.96,12
CHARITY_03066,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,255435.96,12
FUNNEL_00262,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,255435.96,12
TPWEB_00896,Third-Party Payment Web,4,255419.57,4
TPWEB_00680,Third-Party Payment Web,5,255384.71,2
TPWEB_01055,Charity Abuse; Third-Party Payment Web,12,255107.71,12
CHARITY_02176,Charity Abuse; Third-Party Payment Web,12,255107.71,12
CHARITY_00103,Charity Abuse,22,255092.82,10
CHARITY_02801,Charity Abuse; High-Risk Corridor Transfer,1,255029.93,1
HRCORR_00313,Charity Abuse; High-Risk Corridor Transfer,1,255029.93,1
TPWEB_01528,Third-Party Payment Web,5,254954.47999999998,4
TPWEB_01215,Third-Party Payment Web,5,254701.7,4
CHARITY_00913,Charity Abuse,15,254478.02000000002,9
CHARITY_01249,Charity Abuse,17,254246.82,11
TPWEB_00037,Third-Party Payment Web,6,254199.03999999998,4
TPWEB_01349,Third-Party Payment Web,5,253996.78,5
TPWEB_01126,Third-Party Payment Web,5,253942.85,3
TPWEB_01306,Third-Party Payment Web,4,253914.84,4
CHARITY_02166,Charity Abuse,16,253873.48,13
CHARITY_02016,Charity Abuse,19,253790.0,11
TPWEB_00703,Third-Party Payment Web,5,253784.09999999998,4
CHARITY_01479,Charity Abuse,20,253562.48,8
CHARITY_00307,Charity Abuse; High-Risk Corridor Transfer,1,253547.49,1
HRCORR_00350,Charity Abuse; High-Risk Corridor Transfer,1,253547.49,1
CHARITY_00294,Charity Abuse,13,253516.27000000002,8
CHARITY_00835,Charity Abuse,17,253469.82,12
TPWEB_01113,Charity Abuse; Third-Party Payment Web,5,253392.95,4
TPWEB_00217,Funnel Account Network; Third-Party Payment Web,12,253367.34,12
FUNNEL_00033,Funnel Account Network; Third-Party Payment Web,12,253367.34,12
CHARITY_02341,Charity Abuse,21,253335.0,12
CHARITY_01714,Charity Abuse; Third-Party Payment Web,7,253169.46,4
CHARITY_02708,Charity Abuse,17,253165.66,6
TPWEB_00516,Third-Party Payment Web,7,253108.07,4
CHARITY_03292,Charity Abuse,14,252824.18000000002,14
CHARITY_03198,Charity Abuse,13,252790.67,10
CHARITY_00735,Charity Abuse,16,252742.97,7
CHARITY_00607,Charity Abuse,20,252411.36,10
TPWEB_00698,Third-Party Payment Web,3,252408.44,3
CHARITY_01277,Charity Abuse,19,252171.16,9
CHARITY_00687,Charity Abuse,16,252132.03,13
TPWEB_00128,Third-Party Payment Web,5,252125.05,2
FUNNEL_00211,Funnel Account Network; Third-Party Payment Web,11,252111.92,10
CHARITY_00110,Charity Abuse; Third-Party Payment Web,7,252071.36,4
CHARITY_02636,Charity Abuse,10,252059.96,5
TPWEB_00838,Third-Party Payment Web,4,251831.93,4
TPWEB_01505,Third-Party Payment Web,5,251710.07,4
MULE_00062,Money Mule Network; Third-Party Payment Web,5,251633.19,5
TPWEB_00564,Money Mule Network; Third-Party Payment Web,5,251633.19,5
CHARITY_02852,Charity Abuse,14,251543.19999999998,9
FUNNEL_00091,Funnel Account Network; Third-Party Payment Web,14,251426.94,14
TPWEB_00554,Funnel Account Network; Third-Party Payment Web,14,251426.94,14
CHARITY_02160,Charity Abuse,14,251305.38,12
CHARITY_00187,Charity Abuse,24,251290.25999999998,12
CHARITY_02019,Charity Abuse,14,251245.4,11
CHARITY_00997,Charity Abuse,13,250973.28,5
TPWEB_00249,Third-Party Payment Web,5,250939.13999999998,5
CHARITY_01942,Charity Abuse,15,250914.33,7
TPWEB_00954,Charity Abuse; Funnel Account Network; Third-Party Payment Web,14,250872.19,14
FUNNEL_00167,Charity Abuse; Funnel Account Network; Third-Party Payment Web,14,250872.19,14
TPWEB_01465,Third-Party Payment Web,4,250868.74,4
FUNNEL_00190,Charity Abuse; Funnel Account Network,4,250787.46,4
TPWEB_00854,Third-Party Payment Web,7,250595.09,7
TPWEB_00020,Charity Abuse; Third-Party Payment Web,5,250569.62,4
CHARITY_02869,Charity Abuse,16,250472.89,7
CHARITY_03051,Charity Abuse; Third-Party Payment Web,7,250427.99,3
TPWEB_01189,Charity Abuse; Funnel Account Network; Third-Party Payment Web,10,250344.1,10
CHARITY_01254,Charity Abuse,16,250291.53,6
FUNNEL_00005,Charity Abuse; Funnel Account Network; Third-Party Payment Web,14,250268.38999999998,13
CHARITY_00087,Charity Abuse; Funnel Account Network; Third-Party Payment Web,14,250268.38999999998,13
PASS_00680,Pass-Through Transit Hub,1,250233.0,1
TPWEB_01344,Funnel Account Network; Third-Party Payment Web,9,250173.98,9
FUNNEL_00236,Funnel Account Network; Third-Party Payment Web,9,250173.98,9
FUNNEL_00198,Funnel Account Network; Third-Party Payment Web,7,250126.90999999997,5
TPWEB_01168,Funnel Account Network; Third-Party Payment Web,7,250126.90999999997,5
TPWEB_01124,Third-Party Payment Web,14,250036.53999999998,14
CHARITY_00113,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,250025.04,12
FUNNEL_00008,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,250025.04,12
CHARITY_02415,Charity Abuse,17,249988.38,13
FUNNEL_00184,Funnel Account Network; Third-Party Payment Web,13,249825.34,13
CHARITY_01568,Charity Abuse,17,249701.35,10
CHARITY_00266,Charity Abuse,16,249099.69,10
CHARITY_00034,Charity Abuse,14,249009.78000000003,6
TPWEB_00938,Third-Party Payment Web,4,248907.03999999998,2
TPWEB_00480,Third-Party Payment Web,5,248684.53,4
CHARITY_02930,Charity Abuse,14,248628.88,5
TPWEB_01229,Third-Party Payment Web,4,248499.01,4
FUNNEL_00245,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,248458.34,12
TPWEB_01400,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,248458.34,12
CHARITY_00573,Charity Abuse,16,248427.6,9
TPWEB_00555,Third-Party Payment Web,6,248335.34999999998,2
TPWEB_01404,Third-Party Payment Web,5,248190.61,4
TPWEB_00487,Third-Party Payment Web,6,248139.2,4
MULE_00071,Charity Abuse; Money Mule Network; Third-Party Payment Web,5,248050.01,5
TPWEB_00164,Charity Abuse; Money Mule Network; Third-Party Payment Web,5,248050.01,5
TPWEB_00273,Third-Party Payment Web,5,247949.95,4
HAWALA_02195,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02192,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02196,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02198,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02197,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02191,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02193,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
HAWALA_02194,Charity Abuse; Underground Banking (Hawala),1,247909.16,1
CHARITY_01464,Charity Abuse,18,247743.43,13
CHARITY_01995,Charity Abuse,13,247671.58000000002,6
CHARITY_03033,Charity Abuse; Funnel Account Network,5,247565.53999999998,4
CHARITY_03244,Charity Abuse,17,247548.77000000002,12
CHARITY_00622,Charity Abuse; Third-Party Payment Web,6,247443.5,5
TPWEB_01137,Third-Party Payment Web,5,247433.16999999998,3
CHARITY_01746,Charity Abuse; High-Risk Corridor Transfer,1,247327.95,1
HRCORR_00309,Charity Abuse; High-Risk Corridor Transfer,1,247327.95,1
FUNNEL_00191,Funnel Account Network,9,247229.57,7
TPWEB_00384,Third-Party Payment Web,3,247184.28,3
TPWEB_01474,Third-Party Payment Web,6,247102.09,5
TPWEB_00568,Funnel Account Network; Third-Party Payment Web,10,247074.88,10
FUNNEL_00095,Funnel Account Network; Third-Party Payment Web,10,247074.88,10
CHARITY_00222,Charity Abuse,16,247026.65,8
CHARITY_02418,Charity Abuse,18,246870.41,10
CHARITY_00974,Charity Abuse; Pass-Through Transit Hub,1,246867.51,1
PASS_00454,Charity Abuse; Pass-Through Transit Hub,1,246867.51,1
TPWEB_01464,Third-Party Payment Web,5,246747.34999999998,5
TPWEB_01535,Third-Party Payment Web,6,246727.35,4
TPWEB_00741,Third-Party Payment Web,6,246680.99,3
CHARITY_01577,Charity Abuse,14,246457.51,9
CHARITY_00131,Charity Abuse,16,246401.03,10
TPWEB_01115,Third-Party Payment Web,5,246150.27999999997,5
CHARITY_01564,Charity Abuse,13,246102.53000000003,8
TPWEB_00775,Third-Party Payment Web,5,245920.57,3
CHARITY_02776,Charity Abuse,18,245864.67,10
TPWEB_01001,Third-Party Payment Web,7,245857.93,5
TPWEB_00914,Third-Party Payment Web,4,245804.22,1
CHARITY_01508,Charity Abuse,19,245781.81,11
TPWEB_01331,Third-Party Payment Web,5,245645.07,3
HRCORR_00273,Charity Abuse; High-Risk Corridor Transfer,1,245516.99,1
CHARITY_01806,Charity Abuse; High-Risk Corridor Transfer,1,245516.99,1
TPWEB_01436,Third-Party Payment Web,6,245249.09,5
CHARITY_01269,Charity Abuse,18,245107.29,10
CHARITY_02906,Charity Abuse,14,245102.04,5
FUNNEL_00115,Charity Abuse; Funnel Account Network; Third-Party Payment Web,7,245061.91,7
CHARITY_01438,Charity Abuse; Funnel Account Network; Third-Party Payment Web,7,245061.91,7
TPWEB_00692,Charity Abuse; Funnel Account Network; Third-Party Payment Web,7,245061.91,7
TPWEB_01498,Funnel Account Network; Third-Party Payment Web,3,245015.34000000003,3
FUNNEL_00258,Funnel Account Network; Third-Party Payment Web,3,245015.34000000003,3
TPWEB_01403,Third-Party Payment Web,5,245015.33000000002,2
CHARITY_01743,Charity Abuse,18,244944.97,10
TPWEB_00707,Third-Party Payment Web,6,244939.8,6
TPWEB_00550,Third-Party Payment Web,3,244883.14,3
CHARITY_02215,Charity Abuse,12,244752.01,6
CHARITY_02283,Charity Abuse,15,244720.09999999998,7
TPWEB_00806,Third-Party Payment Web,4,244600.7,1
TPWEB_01022,Third-Party Payment Web,5,244569.98,4
CHARITY_00590,Charity Abuse,16,244546.06,12
HRCORR_00119,Charity Abuse; High-Risk Corridor Transfer,1,244500.05,1
CHARITY_01942,Charity Abuse; High-Risk Corridor Transfer,1,244500.05,1
CHARITY_00415,Charity Abuse,16,244468.73,5
CHARITY_02267,Charity Abuse,10,244353.32,8
TPWEB_00053,Third-Party Payment Web,6,244321.3,4
CHARITY_03056,Charity Abuse,21,244247.43,10
TPWEB_00721,Third-Party Payment Web,7,244201.06,7
CHARITY_00049,Charity Abuse,17,244065.66,6
TPWEB_00646,Third-Party Payment Web,5,244006.81,3
TPWEB_00312,Charity Abuse; Third-Party Payment Web,10,243841.22,10
CHARITY_00660,Charity Abuse; Third-Party Payment Web,10,243841.22,10
TPWEB_00544,Third-Party Payment Web,4,243686.28999999998,2
TPWEB_01452,Third-Party Payment Web,5,243597.55,4
FUNNEL_00083,Funnel Account Network; Third-Party Payment Web,5,243546.89,4
CHARITY_02799,Charity Abuse,15,243542.83,4
CHARITY_00422,Charity Abuse,17,243399.91,8
TPWEB_00765,Third-Party Payment Web,6,243379.47,2
TPWEB_00202,Third-Party Payment Web,3,243379.32,3
CHARITY_01639,Charity Abuse,16,243315.4,10
TPWEB_00324,Third-Party Payment Web,7,243284.74,6
PASS_00454,Pass-Through Transit Hub,1,243184.47,1
CHARITY_01227,Charity Abuse,18,243134.46,5
CHARITY_02530,Charity Abuse,15,243094.28,5
TPWEB_00316,Third-Party Payment Web,5,243045.65,5
CHARITY_03089,Charity Abuse,15,242983.68,12
TPWEB_00036,Third-Party Payment Web,6,242876.71,3
CHARITY_01785,Charity Abuse,16,242873.38,7
TPWEB_00834,Third-Party Payment Web,5,242766.0,3
TPWEB_00166,Third-Party Payment Web,6,242543.6,4
FUNNEL_00175,Charity Abuse; Funnel Account Network; Third-Party Payment Web,11,242513.21,11
TPWEB_01004,Charity Abuse; Funnel Account Network; Third-Party Payment Web,11,242513.21,11
TPWEB_00615,Third-Party Payment Web,3,242414.27000000002,3
CHARITY_02467,Charity Abuse,13,242265.57,8
CHARITY_01089,Charity Abuse,17,242253.41999999998,9
CHARITY_01251,Charity Abuse,13,242176.13,11
FUNNEL_00213,Funnel Account Network,3,242048.30000000002,3
FUNNEL_00050,Funnel Account Network,3,242005.8,3
CHARITY_02652,Charity Abuse,23,241972.89,9
TPWEB_00815,Third-Party Payment Web,5,241939.01,4
CHARITY_01854,Charity Abuse,18,241565.25,10
FUNNEL_00270,Funnel Account Network,8,241427.53999999998,4
TPWEB_00255,Third-Party Payment Web,5,241426.2,5
TPWEB_00702,Third-Party Payment Web,7,241394.59,7
CHARITY_01816,Charity Abuse,15,241246.97,7
FUNNEL_00189,Funnel Account Network; Third-Party Payment Web,11,241176.07,11
CHARITY_01163,Charity Abuse; Third-Party Payment Web,7,241166.9,4
TPWEB_00853,Third-Party Payment Web,5,241159.69,4
TPWEB_01545,Third-Party Payment Web,5,241118.47999999998,5
TPWEB_00728,Charity Abuse; Third-Party Payment Web,7,241035.84000000003,7
CHARITY_01527,Charity Abuse; Third-Party Payment Web,7,241035.84000000003,7
HAWALA_02223,Funnel Account Network; Underground Banking (Hawala),1,240947.75,1
FUNNEL_00256,Funnel Account Network; Underground Banking (Hawala),1,240947.75,1
CHARITY_01696,Charity Abuse,14,240908.53000000003,11
CHARITY_03174,Charity Abuse,20,240796.63,6
TPWEB_00742,Third-Party Payment Web,6,240768.19,2
CHARITY_02538,Charity Abuse,18,240649.96000000002,10
CHARITY_01278,Charity Abuse,16,240626.1,8
CHARITY_00191,Charity Abuse,15,240436.32,7
CHARITY_00135,Charity Abuse,14,240398.6,7
TPWEB_01338,Third-Party Payment Web,5,240234.19999999998,2
TPWEB_00457,Third-Party Payment Web,6,240055.28999999998,2
CHARITY_01964,Charity Abuse,16,239950.87000000002,9
TPWEB_00181,Third-Party Payment Web,5,239871.81,4
TPWEB_00891,Third-Party Payment Web,4,239810.94,2
TPWEB_01180,Third-Party Payment Web,6,239802.6,2
TPWEB_00338,Third-Party Payment Web,6,239699.42,6
CHARITY_00044,Charity Abuse,20,239634.74,8
TPWEB_00132,Third-Party Payment Web,6,239569.06,4
CHARITY_03252,Charity Abuse,9,239432.28,7
CHARITY_02905,Charity Abuse; Third-Party Payment Web,5,239385.24,3
TPWEB_00088,Third-Party Payment Web,5,239252.34999999998,3
CHARITY_00536,Charity Abuse,18,239126.65,6
CHARITY_01672,Charity Abuse,15,239044.18999999997,7
CHARITY_02333,Charity Abuse,17,239014.30000000002,10
TPWEB_01156,Funnel Account Network; Third-Party Payment Web,10,238966.66,10
TPWEB_00408,Third-Party Payment Web,5,238866.58,3
TPWEB_00575,Third-Party Payment Web,5,238830.24,5
TPWEB_00964,Third-Party Payment Web,13,238750.89,13
TPWEB_00229,Charity Abuse; Third-Party Payment Web,11,238655.81,11
CHARITY_02102,Charity Abuse,19,238564.80000000002,8
MULE_00019,Charity Abuse; Money Mule Network,2,238470.80000000002,2
FUNNEL_00275,Charity Abuse; Funnel Account Network; Third-Party Payment Web,6,238449.47,6
TPWEB_01581,Charity Abuse; Funnel Account Network; Third-Party Payment Web,6,238449.47,6
CHARITY_00216,Charity Abuse,19,238357.56,9
CHARITY_01977,Charity Abuse; Funnel Account Network; Third-Party Payment Web,13,238334.31,13
FUNNEL_00240,Funnel Account Network,5,238328.23,2
FUNNEL_00268,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,238312.72,12
TPWEB_00281,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,238237.22,12
FUNNEL_00043,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,238237.22,12
CHARITY_00592,Charity Abuse; Funnel Account Network; Third-Party Payment Web,12,238237.22,12
CHARITY_01102,Charity Abuse; Funnel Account Network; Third-Party Payment Web,10,238221.33,10
CHARITY_02151,Charity Abuse,17,238149.71,6
TPWEB_00090,Third-Party Payment Web,6,238091.32,6
CHARITY_01717,Charity Abuse,17,238057.34,14
CHARITY_03229,Charity Abuse; High-Risk Corridor Transfer,1,237827.14,1
HRCORR_00447,Charity Abuse; High-Risk Corridor Transfer,1,237827.14,1
